listing_id,date,vacant_days,reserved_days,occupancy,revenue,rate_avg,booked_rate_avg,booking_lead_time_avg,length_of_stay_avg,min_nights_avg,native_booked_rate_avg,native_rate_avg,native_revenue
5842921,2026-05-01,8,23,0.742,925.0,39.7,40.2,18,4,1,1046064.0,1033054.0,2.4069888E7
26612147,2025-06-01,30,0,0.0,0.0,48.1,,,,1,,1251634.0,0.0
26612147,2025-07-01,31,0,0.0,0.0,48.7,,,,1,,1267247.0,0.0
26612147,2025-08-01,27,4,0.129,200.0,50.2,50.0,15,3,1,1301075.0,1306279.0,5204300.0
26612147,2025-09-01,28,2,0.067,97.0,49.2,48.5,,,1,1262043.0,1280258.0,2524086.0
26612147,2025-10-01,25,6,0.194,295.0,49.4,49.2,4,6,1,1280258.0,1285462.0,7676343.0
26612147,2025-11-01,29,1,0.033,50.0,49.2,50.0,1,1,1,1301075.0,1280258.0,1301075.0
26612147,2025-12-01,25,6,0.194,286.0,48.3,47.7,10,6,1,1241226.0,1256838.0,7442149.0
26612147,2026-01-01,31,0,0.0,0.0,53.7,,,,1,,1397355.0,0.0
26612147,2026-02-01,28,0,0.0,0.0,54.5,,,,1,,1418172.0,0.0
26612147,2026-03-01,31,0,0.0,0.0,54.7,,,,1,,1423376.0,0.0
26612147,2026-04-01,30,0,0.0,0.0,54.9,,,,1,,1428580.0,0.0
26612147,2026-05-01,31,0,0.0,0.0,56.6,,,,1,,1472817.0,0.0
22440323,2025-06-01,30,0,0.0,0.0,11.8,,,,1,,307054.0,0.0
22440323,2025-07-01,31,0,0.0,0.0,11.6,,,,1,,301849.0,0.0
22440323,2025-08-01,31,0,0.0,0.0,11.8,,,,1,,307054.0,0.0
22440323,2025-09-01,20,10,0.333,125.0,11.3,12.5,2,31,1,325269.0,294043.0,3252688.0
22440323,2025-10-01,4,27,0.871,304.0,11.4,11.3,3,6,1,294043.0,296645.0,7910536.0
22440323,2025-11-01,29,1,0.033,10.0,11.1,10.0,1,1,1,260215.0,288839.0,260215.0
22440323,2025-12-01,18,13,0.419,145.0,11.3,11.2,1,15,1,291441.0,294043.0,3773118.0
22440323,2026-01-01,29,2,0.065,24.0,12.9,12.0,,,1,312258.0,335677.0,624516.0
22440323,2026-02-01,28,0,0.0,0.0,12.6,,,,1,,327871.0,0.0
22440323,2026-03-01,31,0,0.0,0.0,14.8,,,,1,,385118.0,0.0
22440323,2026-04-01,30,0,0.0,0.0,16.1,,,,1,,418946.0,0.0
22440323,2026-05-01,31,0,0.0,0.0,14.8,,,,1,,385118.0,0.0
1271743,2025-06-01,30,0,0.0,0.0,24.8,,,,1,,645333.0,0.0
1271743,2025-07-01,31,0,0.0,0.0,23.9,,,,1,,621914.0,0.0
1271743,2025-08-01,31,0,0.0,0.0,24.5,,,,1,,637527.0,0.0
1271743,2025-09-01,30,0,0.0,0.0,23.9,,,,1,,621914.0,0.0
1271743,2025-10-01,31,0,0.0,0.0,22.9,,,,1,,595892.0,0.0
1271743,2025-11-01,30,0,0.0,0.0,23.8,,,,1,,619312.0,0.0
1271743,2025-12-01,31,0,0.0,0.0,23.8,,,,1,,619312.0,0.0
1271743,2026-01-01,18,13,0.419,308.0,23.8,23.7,26,13,1,616710.0,619312.0,8014622.0
1271743,2026-02-01,28,0,0.0,0.0,23.4,,,,1,,608903.0,0.0
1271743,2026-03-01,31,0,0.0,0.0,22.4,,,,1,,582882.0,0.0
1271743,2026-04-01,30,0,0.0,0.0,22.4,,,,1,,582882.0,0.0
1271743,2026-05-01,31,0,0.0,0.0,22.2,,,,1,,577677.0,0.0
24464203,2025-06-01,11,19,0.633,591.0,30.7,31.1,37,4,2,809269.0,798860.0,1.5378707E7
24464203,2025-07-01,14,17,0.548,460.0,26.3,27.1,32,3,2,705183.0,684365.0,1.196989E7
24464203,2025-08-01,19,12,0.387,323.0,26.1,26.9,97,3,2,699978.0,679161.0,8404945.0
24464203,2025-09-01,12,18,0.6,467.0,25.9,25.9,77,3,2,673957.0,673957.0,1.2152041E7
24464203,2025-10-01,20,11,0.355,302.0,28.6,27.5,40,3,2,715591.0,744215.0,7858493.0
24464203,2025-11-01,7,23,0.767,646.0,28.2,28.1,28,4,2,731204.0,733806.0,1.6809889E7
24464203,2025-12-01,8,23,0.742,666.0,28.7,29.0,56,3,2,754624.0,746817.0,1.7330319E7
24464203,2026-01-01,1,30,0.968,928.0,31.0,30.9,26,3,2,804064.0,806667.0,2.4147952E7
24464203,2026-02-01,4,24,0.857,780.0,32.2,32.5,29,5,2,845699.0,837892.0,2.029677E7
24464203,2026-03-01,3,28,0.903,808.0,29.0,28.9,37,3,1,752021.0,754624.0,2.1025372E7
24464203,2026-04-01,7,23,0.767,737.0,32.4,32.0,31,2,2,832688.0,843097.0,1.9177846E7
24464203,2026-05-01,11,20,0.645,654.0,32.5,32.7,62,2,2,850903.0,845699.0,1.7018061E7
28008376,2025-06-01,18,12,0.4,817.0,67.9,68.1,1,12,1,1772064.0,1766860.0,2.1259566E7
28008376,2025-07-01,29,2,0.065,131.0,61.3,65.5,19,2,1,1704408.0,1595118.0,3408817.0
28008376,2025-08-01,31,0,0.0,0.0,67.6,,,,1,,1759053.0,0.0
28008376,2025-09-01,30,0,0.0,0.0,69.1,,,,1,,1798086.0,0.0
28008376,2025-10-01,31,0,0.0,0.0,72.8,,,,1,,1894365.0,0.0
28008376,2025-11-01,30,0,0.0,0.0,75.4,,,,1,,1962021.0,0.0
28008376,2025-12-01,31,0,0.0,0.0,70.5,,,,1,,1834516.0,0.0
28008376,2026-01-01,31,0,0.0,0.0,87.2,,,,1,,2269075.0,0.0
28008376,2026-02-01,28,0,0.0,0.0,84.4,,,,1,,2196215.0,0.0
28008376,2026-03-01,31,0,0.0,0.0,87.7,,,,1,,2282086.0,0.0
28008376,2026-04-01,30,0,0.0,0.0,82.6,,,,1,,2149376.0,0.0
28008376,2026-05-01,31,0,0.0,0.0,81.6,,,,1,,2123354.0,0.0
6208123,2025-06-01,30,0,0.0,0.0,18.1,,,,1,,470989.0,0.0
6208123,2025-07-01,31,0,0.0,0.0,17.5,,,,1,,455376.0,0.0
6208123,2025-08-01,31,0,0.0,0.0,19.4,,,,1,,504817.0,0.0
6208123,2025-09-01,10,20,0.667,418.0,21.2,20.9,82,20,1,543849.0,551656.0,1.0876987E7
6208123,2025-10-01,11,20,0.645,430.0,21.3,21.5,19,15,1,559462.0,554258.0,1.1189245E7
6208123,2025-11-01,5,25,0.833,492.0,19.4,19.7,1,26,1,512624.0,504817.0,1.2802578E7
6208123,2025-12-01,16,15,0.484,297.0,19.4,19.8,15,4,1,515226.0,504817.0,7728386.0
6208123,2026-01-01,31,0,0.0,0.0,21.0,,,,1,,546452.0,0.0
6208123,2026-02-01,28,0,0.0,0.0,21.5,,,,1,,559462.0,0.0
6208123,2026-03-01,9,22,0.71,560.0,25.1,25.5,7,5,1,663548.0,653140.0,1.457204E7
6208123,2026-04-01,23,7,0.233,165.0,25.9,23.6,3,7,1,614107.0,673957.0,4293548.0
6208123,2026-05-01,31,0,0.0,0.0,28.6,,,,1,,744215.0,0.0
15062279,2025-06-01,29,1,0.033,31.0,52.5,31.0,1,1,1,806667.0,1366129.0,806667.0
15062279,2025-07-01,29,2,0.065,74.0,33.5,37.0,22,1,1,962796.0,871720.0,1925591.0
15062279,2025-08-01,27,4,0.129,276.0,69.6,69.0,77,1,1,1795484.0,1811096.0,7181934.0
15062279,2025-09-01,30,0,0.0,0.0,73.4,,,,1,,1909978.0,0.0
15062279,2025-10-01,31,0,0.0,0.0,70.0,,,,1,,1821505.0,0.0
15062279,2025-11-01,30,0,0.0,0.0,70.7,,,,1,,1839720.0,0.0
15062279,2025-12-01,24,7,0.226,445.0,69.1,63.6,7,1,1,1654967.0,1798086.0,1.1579568E7
15062279,2026-01-01,23,8,0.258,368.0,50.1,46.0,31,1,1,1196989.0,1303677.0,9575912.0
15062279,2026-02-01,28,0,0.0,0.0,49.5,,,,1,,1288064.0,0.0
15062279,2026-03-01,31,0,0.0,0.0,50.0,,,,1,,1301075.0,0.0
15062279,2026-04-01,30,0,0.0,0.0,47.5,,,,1,,1236021.0,0.0
15062279,2026-05-01,31,0,0.0,0.0,42.0,,,,1,,1092903.0,0.0
31139404,2025-06-01,23,7,0.233,321.0,45.0,45.9,12,3,1,1194387.0,1170968.0,8352902.0
31139404,2025-07-01,17,14,0.452,723.0,49.2,51.6,3,7,1,1342709.0,1280258.0,1.8813545E7
31139404,2025-08-01,16,15,0.484,645.0,43.2,43.0,4,4,1,1118925.0,1124129.0,1.6783868E7
31139404,2025-09-01,24,6,0.2,262.0,44.5,43.7,17,3,1,1137140.0,1157957.0,6817633.0
31139404,2025-10-01,13,18,0.581,793.0,44.3,44.1,22,2,1,1147548.0,1152752.0,2.063505E7
31139404,2025-11-01,8,22,0.733,978.0,44.8,44.5,14,3,1,1157957.0,1165763.0,2.5449027E7
31139404,2025-12-01,8,23,0.742,1040.0,45.9,45.2,39,4,1,1176172.0,1194387.0,2.706236E7
31139404,2026-01-01,8,23,0.742,1053.0,45.3,45.8,25,3,1,1191785.0,1178774.0,2.740064E7
31139404,2026-02-01,4,24,0.857,1035.0,43.4,43.1,14,4,1,1121527.0,1129333.0,2.6932253E7
31139404,2026-03-01,4,27,0.871,1257.0,46.3,46.6,64,4,1,1212602.0,1204795.0,3.2709026E7
31139404,2026-04-01,12,18,0.6,824.0,47.0,45.8,34,3,1,1191785.0,1223011.0,2.1441716E7
31139404,2026-05-01,24,7,0.226,414.0,51.6,59.1,10,2,1,1537871.0,1342709.0,1.0772901E7
24398643,2025-06-01,30,0,0.0,0.0,32.5,,,,1,,845699.0,0.0
24398643,2025-07-01,31,0,0.0,0.0,31.7,,,,1,,824882.0,0.0
24398643,2025-08-01,31,0,0.0,0.0,32.4,,,,1,,843097.0,0.0
24398643,2025-09-01,30,0,0.0,0.0,33.5,,,,1,,871720.0,0.0
24398643,2025-10-01,29,2,0.065,60.0,30.0,30.0,27,2,1,780645.0,780645.0,1561290.0
24398643,2025-11-01,28,2,0.067,58.0,31.6,29.0,1,2,1,754624.0,822279.0,1509247.0
24398643,2025-12-01,25,6,0.194,213.0,32.6,35.5,1,2,1,923763.0,848301.0,5542580.0
24398643,2026-01-01,28,3,0.097,149.0,41.1,49.7,8,3,1,1293269.0,1069484.0,3877204.0
24398643,2026-02-01,25,3,0.107,87.0,31.3,29.0,1,3,1,754624.0,814473.0,2263871.0
24398643,2026-03-01,31,0,0.0,0.0,35.8,,,,1,,931570.0,0.0
24398643,2026-04-01,30,0,0.0,0.0,39.3,,,,1,,1022645.0,0.0
24398643,2026-05-01,31,0,0.0,0.0,41.5,,,,1,,1079892.0,0.0
13790280,2025-06-01,30,0,0.0,0.0,22.4,,,,1,,582882.0,0.0
13790280,2025-07-01,31,0,0.0,0.0,23.3,,,,1,,606301.0,0.0
13790280,2025-08-01,30,1,0.032,25.0,25.0,25.0,60,1,1,650538.0,650538.0,650538.0
13790280,2025-09-01,29,1,0.033,24.0,24.0,24.0,121,1,1,624516.0,624516.0,624516.0
13790280,2025-10-01,3,28,0.903,646.0,23.0,23.1,8,21,1,601097.0,598495.0,1.6809889E7
13790280,2025-11-01,16,14,0.467,343.0,24.1,24.5,,,1,637527.0,627118.0,8925375.0
13790280,2025-12-01,27,4,0.129,97.0,24.2,24.2,1,4,1,629720.0,629720.0,2524086.0
13790280,2026-01-01,20,11,0.355,290.0,27.4,26.4,3,3,1,686968.0,712989.0,7546235.0
13790280,2026-02-01,2,26,0.929,758.0,29.1,29.2,1,26,1,759828.0,757226.0,1.9724297E7
13790280,2026-03-01,10,21,0.677,649.0,31.5,30.9,10,4,1,804064.0,819677.0,1.6887954E7
13790280,2026-04-01,19,11,0.367,360.0,33.7,32.7,13,8,1,850903.0,876925.0,9367740.0
13790280,2026-05-01,17,14,0.452,379.0,30.0,27.1,,,1,705183.0,780645.0,9862149.0
22541913,2025-06-01,26,4,0.133,50.0,13.0,12.5,8,2,2,325269.0,338280.0,1301075.0
22541913,2025-07-01,30,1,0.032,12.0,13.0,12.0,,,1,312258.0,338280.0,312258.0
22541913,2025-08-01,27,4,0.129,48.0,12.5,12.0,13,3,2,312258.0,325269.0,1249032.0
22541913,2025-09-01,14,16,0.533,198.0,12.4,12.4,10,2,2,322667.0,322667.0,5152257.0
22541913,2025-10-01,24,7,0.226,85.0,12.0,12.1,19,3,2,314860.0,312258.0,2211828.0
22541913,2025-11-01,3,27,0.9,332.0,12.2,12.3,36,13,2,320064.0,317462.0,8639138.0
22541913,2025-12-01,31,0,0.0,0.0,12.2,,,,2,,317462.0,0.0
22541913,2026-01-01,6,25,0.806,312.0,12.5,12.5,41,25,2,325269.0,325269.0,8118708.0
22541913,2026-02-01,0,28,1.0,351.0,12.5,12.5,48,28,2,325269.0,325269.0,9133547.0
22541913,2026-03-01,9,22,0.71,275.0,12.5,12.5,51,5,2,325269.0,325269.0,7155913.0
22541913,2026-04-01,11,19,0.633,248.0,13.2,13.1,53,3,2,340882.0,343484.0,6453332.0
22541913,2026-05-01,31,0,0.0,0.0,13.0,,,,2,,338280.0,0.0
17755172,2025-06-01,28,2,0.067,68.0,32.4,34.0,,,2,884731.0,843097.0,1769462.0
17755172,2025-07-01,30,1,0.032,32.0,33.3,32.0,1,3,2,832688.0,866516.0,832688.0
17755172,2025-08-01,28,3,0.097,98.0,35.4,32.7,32,2,2,850903.0,921161.0,2550107.0
17755172,2025-09-01,29,1,0.033,33.0,33.4,33.0,,,2,858710.0,869118.0,858710.0
17755172,2025-10-01,30,1,0.032,32.0,32.1,32.0,1,1,2,832688.0,835290.0,832688.0
17755172,2025-11-01,23,7,0.233,227.0,32.4,32.4,8,3,2,843097.0,843097.0,5906881.0
17755172,2025-12-01,31,0,0.0,0.0,32.0,,,,2,,832688.0,0.0
17755172,2026-01-01,30,1,0.032,33.0,32.6,33.0,29,3,2,858710.0,848301.0,858710.0
17755172,2026-02-01,24,4,0.143,120.0,31.5,30.0,2,2,2,780645.0,819677.0,3122580.0
17755172,2026-03-01,9,22,0.71,776.0,34.9,35.3,7,4,2,918559.0,908150.0,2.0192684E7
17755172,2026-04-01,22,8,0.267,291.0,35.8,36.4,25,4,2,947183.0,931570.0,7572257.0
17755172,2026-05-01,31,0,0.0,0.0,36.1,,,,2,,939376.0,0.0
28943608,2025-06-01,29,1,0.033,22.0,22.3,22.0,1,1,1,572473.0,580279.0,572473.0
28943608,2025-07-01,25,6,0.194,114.0,20.2,19.0,2,6,1,494409.0,525634.0,2966451.0
28943608,2025-08-01,28,3,0.097,65.0,21.7,21.7,4,2,1,564667.0,564667.0,1691398.0
28943608,2025-09-01,28,2,0.067,46.0,24.9,23.0,,,1,598495.0,647935.0,1196989.0
28943608,2025-10-01,31,0,0.0,0.0,23.8,,,,1,,619312.0,0.0
28943608,2025-11-01,30,0,0.0,0.0,23.2,,,,1,,603699.0,0.0
28943608,2025-12-01,31,0,0.0,0.0,23.2,,,,1,,603699.0,0.0
28943608,2026-01-01,31,0,0.0,0.0,21.3,,,,1,,554258.0,0.0
28943608,2026-02-01,16,12,0.429,244.0,20.5,20.3,2,12,1,528236.0,533441.0,6349246.0
28943608,2026-03-01,9,22,0.71,420.0,18.8,19.1,27,7,1,497011.0,489204.0,1.092903E7
28943608,2026-04-01,14,16,0.533,301.0,18.9,18.8,24,3,1,489204.0,491806.0,7832472.0
28943608,2026-05-01,29,2,0.065,43.0,22.1,21.5,3,2,1,559462.0,575075.0,1118925.0
32246651,2025-06-01,30,0,0.0,0.0,27.0,,,,1,,702581.0,0.0
32246651,2025-07-01,31,0,0.0,0.0,27.1,,,,1,,705183.0,0.0
32246651,2025-08-01,31,0,0.0,0.0,27.4,,,,1,,712989.0,0.0
32246651,2025-09-01,30,0,0.0,0.0,27.7,,,,1,,720796.0,0.0
32246651,2025-10-01,31,0,0.0,0.0,27.3,,,,1,,710387.0,0.0
32246651,2025-11-01,30,0,0.0,0.0,26.8,,,,1,,697376.0,0.0
32246651,2025-12-01,31,0,0.0,0.0,26.5,,,,1,,689570.0,0.0
32246651,2026-01-01,31,0,0.0,0.0,27.5,,,,1,,715591.0,0.0
32246651,2026-02-01,19,9,0.321,244.0,27.6,27.1,1,3,1,705183.0,718193.0,6349246.0
32246651,2026-03-01,29,2,0.065,50.0,25.2,25.0,6,1,1,650538.0,655742.0,1301075.0
32246651,2026-04-01,29,1,0.033,27.0,26.2,27.0,1,1,1,702581.0,681763.0,702581.0
32246651,2026-05-01,31,0,0.0,0.0,27.2,,,,1,,707785.0,0.0
17423113,2025-06-01,24,6,0.2,180.0,29.8,30.0,,,2,780645.0,775441.0,4683870.0
17423113,2025-07-01,31,0,0.0,0.0,27.6,,,,3,,718193.0,0.0
17423113,2025-08-01,22,9,0.29,274.0,29.2,30.4,21,9,3,791054.0,759828.0,7129891.0
17423113,2025-09-01,21,9,0.3,236.0,27.5,26.2,153,9,2,681763.0,715591.0,6141074.0
17423113,2025-10-01,28,3,0.097,85.0,28.1,28.3,22,32,3,736408.0,731204.0,2211828.0
17423113,2025-11-01,1,29,0.967,825.0,28.4,28.4,,,3,739011.0,739011.0,2.1467738E7
17423113,2025-12-01,11,20,0.645,561.0,27.8,28.1,14,4,2,731204.0,723398.0,1.4598062E7
17423113,2026-01-01,30,1,0.032,28.0,36.0,28.0,,,3,728602.0,936774.0,728602.0
17423113,2026-02-01,28,0,0.0,0.0,36.3,,,,3,,944580.0,0.0
17423113,2026-03-01,28,3,0.097,105.0,36.1,35.0,86,26,3,910753.0,939376.0,2732258.0
17423113,2026-04-01,7,23,0.767,1078.0,83.9,46.9,,,3,1220408.0,2183204.0,2.8051177E7
17423113,2026-05-01,22,9,0.29,336.0,37.8,37.3,52,9,3,970602.0,983613.0,8743224.0
33827701,2025-06-01,16,14,0.467,1411.0,100.6,100.8,119,4,1,2622967.0,2617763.0,3.6716337E7
33827701,2025-07-01,13,18,0.581,1757.0,95.5,97.6,102,2,1,2539698.0,2485053.0,4.5719776E7
33827701,2025-08-01,27,4,0.129,429.0,108.4,107.2,61,4,1,2789505.0,2820731.0,1.1163224E7
33827701,2025-09-01,27,3,0.1,318.0,106.3,106.0,179,1,1,2758279.0,2766085.0,8274837.0
33827701,2025-10-01,25,6,0.194,650.0,107.2,108.3,129,3,1,2818128.0,2789505.0,1.6913975E7
33827701,2025-11-01,25,5,0.167,544.0,109.1,108.8,153,3,1,2831139.0,2838946.0,1.4155696E7
33827701,2025-12-01,28,3,0.097,331.0,107.1,110.3,169,2,1,2870171.0,2786903.0,8613117.0
33827701,2026-01-01,31,0,0.0,0.0,119.3,,,,1,,3104365.0,0.0
33827701,2026-02-01,28,0,0.0,0.0,118.3,,,,1,,3078343.0,0.0
33827701,2026-03-01,31,0,0.0,0.0,114.7,,,,1,,2984666.0,0.0
33827701,2026-04-01,30,0,0.0,0.0,119.8,,,,1,,3117376.0,0.0
33827701,2026-05-01,27,4,0.129,488.0,123.5,122.0,41,2,1,3174623.0,3213655.0,1.2698492E7
13608906,2025-06-01,30,0,0.0,0.0,50.0,,,,2,,1301075.0,0.0
13608906,2025-07-01,20,11,0.355,503.0,46.2,45.7,35,3,2,1189183.0,1202193.0,1.3088815E7
13608906,2025-08-01,31,0,0.0,0.0,47.2,,,,2,,1228215.0,0.0
13608906,2025-09-01,27,3,0.1,141.0,45.4,47.0,12,3,2,1223011.0,1181376.0,3669032.0
13608906,2025-10-01,16,15,0.484,682.0,45.5,45.5,7,7,2,1183978.0,1183978.0,1.7746663E7
13608906,2025-11-01,27,3,0.1,138.0,46.0,46.0,1,4,2,1196989.0,1196989.0,3590967.0
13608906,2025-12-01,6,25,0.806,1192.0,47.4,47.7,9,4,2,1241226.0,1233419.0,3.1017628E7
13608906,2026-01-01,24,7,0.226,355.0,50.3,50.7,6,3,2,1319290.0,1308881.0,9237633.0
13608906,2026-02-01,9,19,0.679,1029.0,53.8,54.2,25,6,2,1410365.0,1399957.0,2.6776124E7
13608906,2026-03-01,23,8,0.258,407.0,50.4,50.9,7,4,3,1324494.0,1311484.0,1.0590751E7
13608906,2026-04-01,21,9,0.3,512.0,58.0,56.9,7,4,3,1480623.0,1509247.0,1.3323008E7
13608906,2026-05-01,20,11,0.355,615.0,55.8,55.9,12,4,3,1454602.0,1452000.0,1.6003223E7
31991682,2025-06-01,25,5,0.167,225.0,45.0,45.0,6,3,1,1170968.0,1170968.0,5854838.0
31991682,2025-07-01,27,4,0.129,176.0,45.3,44.0,10,2,1,1144946.0,1178774.0,4579784.0
31991682,2025-08-01,28,3,0.097,125.0,40.5,41.7,3,1,1,1085097.0,1053871.0,3252688.0
31991682,2025-09-01,26,4,0.133,171.0,41.4,42.8,3,2,1,1113720.0,1077290.0,4449677.0
31991682,2025-10-01,29,2,0.065,84.0,41.0,42.0,1,2,1,1092903.0,1066882.0,2185806.0
31991682,2025-11-01,26,4,0.133,165.0,40.5,41.2,21,2,1,1072086.0,1053871.0,4293548.0
31991682,2025-12-01,25,6,0.194,234.0,38.7,39.0,4,3,1,1014839.0,1007032.0,6089031.0
31991682,2026-01-01,25,6,0.194,236.0,40.2,39.3,19,5,1,1022645.0,1046064.0,6141074.0
31991682,2026-02-01,28,0,0.0,0.0,42.8,,,,1,,1113720.0,0.0
31991682,2026-03-01,31,0,0.0,0.0,43.4,,,,1,,1129333.0,0.0
31991682,2026-04-01,30,0,0.0,0.0,41.8,,,,1,,1087699.0,0.0
31991682,2026-05-01,31,0,0.0,0.0,42.1,,,,1,,1095505.0,0.0
33849273,2025-06-01,22,8,0.267,132.0,16.2,16.5,8,3,1,429355.0,421548.0,3434838.0
33849273,2025-07-01,26,5,0.161,85.0,16.1,17.0,45,5,1,442366.0,418946.0,2211828.0
33849273,2025-08-01,30,1,0.032,18.0,17.7,18.0,256,2,1,468387.0,460581.0,468387.0
33849273,2025-09-01,29,1,0.033,18.0,17.0,18.0,,,1,468387.0,442366.0,468387.0
33849273,2025-10-01,31,0,0.0,0.0,16.0,,,,1,,416344.0,0.0
33849273,2025-11-01,30,0,0.0,0.0,16.3,,,,1,,424150.0,0.0
33849273,2025-12-01,26,5,0.161,85.0,16.8,17.0,14,4,1,442366.0,437161.0,2211828.0
33849273,2026-01-01,25,6,0.194,102.0,16.6,17.0,43,3,1,442366.0,431957.0,2654193.0
33849273,2026-02-01,21,7,0.25,117.0,16.6,16.7,72,3,1,434559.0,431957.0,3044516.0
33849273,2026-03-01,31,0,0.0,0.0,17.0,,,,1,,442366.0,0.0
33849273,2026-04-01,30,0,0.0,0.0,16.3,,,,1,,424150.0,0.0
33849273,2026-05-01,31,0,0.0,0.0,15.4,,,,1,,400731.0,0.0
24380815,2025-06-01,30,0,0.0,0.0,106.7,,,,1,,2776494.0,0.0
24380815,2025-07-01,27,4,0.129,419.0,102.4,104.8,10,4,1,2727053.0,2664602.0,1.0903009E7
24380815,2025-08-01,21,10,0.323,1025.0,112.9,102.5,37,3,1,2667204.0,2937827.0,2.6672038E7
24380815,2025-09-01,30,0,0.0,0.0,116.8,,,,1,,3039311.0,0.0
24380815,2025-10-01,21,10,0.323,1025.0,103.6,102.5,19,2,1,2667204.0,2695827.0,2.6672038E7
24380815,2025-11-01,15,15,0.5,1651.0,109.5,110.1,34,3,1,2864967.0,2849354.0,4.2961497E7
24380815,2025-12-01,12,19,0.613,2012.0,105.2,105.9,28,3,1,2755677.0,2737462.0,5.2355258E7
24380815,2026-01-01,23,8,0.258,876.0,109.1,109.5,21,1,1,2849354.0,2838946.0,2.2794834E7
24380815,2026-02-01,18,10,0.357,1179.0,119.4,117.9,31,2,1,3067935.0,3106967.0,3.0679349E7
24380815,2026-03-01,13,18,0.581,2236.0,123.2,124.2,25,3,1,3231870.0,3205849.0,5.8184074E7
24380815,2026-04-01,19,11,0.367,1403.0,132.7,127.5,75,2,1,3317741.0,3453053.0,3.6508165E7
24380815,2026-05-01,25,6,0.194,848.0,141.8,141.3,115,5,1,3676838.0,3689849.0,2.2066232E7
30112577,2025-06-01,20,10,0.333,820.0,86.3,82.0,8,2,1,2133763.0,2245655.0,2.133763E7
30112577,2025-07-01,21,10,0.323,784.0,78.1,78.4,24,2,1,2040086.0,2032279.0,2.0400856E7
30112577,2025-08-01,23,8,0.258,618.0,81.3,77.2,34,8,1,2008860.0,2115548.0,1.6081287E7
30112577,2025-09-01,30,0,0.0,0.0,82.4,,,,1,,2144172.0,0.0
30112577,2025-10-01,18,13,0.419,1057.0,79.6,81.3,253,13,1,2115548.0,2071311.0,2.7504726E7
30112577,2025-11-01,8,22,0.733,1679.0,77.5,76.3,29,2,1,1985440.0,2016666.0,4.3690099E7
30112577,2025-12-01,7,24,0.774,1843.0,76.2,76.8,94,2,1,1998451.0,1982838.0,4.7957625E7
30112577,2026-01-01,3,28,0.903,2030.0,72.5,72.5,33,3,1,1886559.0,1886559.0,5.2823645E7
30112577,2026-02-01,6,22,0.786,1591.0,72.5,72.3,72,3,1,1881354.0,1886559.0,4.1400207E7
30112577,2026-03-01,4,27,0.871,1899.0,70.3,70.3,52,6,1,1829311.0,1829311.0,4.9414829E7
30112577,2026-04-01,2,28,0.933,2055.0,73.2,73.4,69,3,1,1909978.0,1904774.0,5.3474183E7
30112577,2026-05-01,26,5,0.161,366.0,70.4,73.2,87,9,1,1904774.0,1831914.0,9523869.0
24610985,2025-06-01,30,0,0.0,0.0,18.8,,,,2,,489204.0,0.0
24610985,2025-07-01,31,0,0.0,0.0,18.4,,,,2,,478796.0,0.0
24610985,2025-08-01,30,1,0.032,20.0,18.9,20.0,14,3,2,520430.0,491806.0,520430.0
24610985,2025-09-01,28,2,0.067,40.0,19.2,20.0,,,2,520430.0,499613.0,1040860.0
24610985,2025-10-01,31,0,0.0,0.0,19.5,,,,2,,507419.0,0.0
24610985,2025-11-01,19,11,0.367,221.0,20.3,20.1,1,11,2,523032.0,528236.0,5750752.0
24610985,2025-12-01,31,0,0.0,0.0,20.5,,,,2,,533441.0,0.0
24610985,2026-01-01,29,2,0.065,42.0,20.8,21.0,1,1,2,546452.0,541247.0,1092903.0
24610985,2026-02-01,6,22,0.786,496.0,22.5,22.5,1,22,2,585484.0,585484.0,1.2906664E7
24610985,2026-03-01,19,12,0.387,296.0,23.9,24.7,1,8,2,642731.0,621914.0,7702364.0
24610985,2026-04-01,25,5,0.167,126.0,24.9,25.2,1,1,2,655742.0,647935.0,3278709.0
24610985,2026-05-01,31,0,0.0,0.0,25.2,,,,2,,655742.0,0.0
29972174,2025-06-01,25,5,0.167,809.0,162.9,161.8,4,2,1,4210279.0,4238902.0,2.1051394E7
29972174,2025-07-01,28,3,0.097,466.0,158.0,155.3,1,3,1,4041139.0,4111397.0,1.2126019E7
29972174,2025-08-01,27,4,0.129,628.0,159.2,157.0,1,4,1,4085376.0,4142623.0,1.6341502E7
29972174,2025-09-01,24,6,0.2,974.0,162.9,162.3,16,3,1,4223289.0,4238902.0,2.5344941E7
29972174,2025-10-01,24,7,0.226,1145.0,163.0,163.6,7,1,1,4257117.0,4241505.0,2.9794618E7
29972174,2025-11-01,30,0,0.0,0.0,159.0,,,,1,,4137419.0,0.0
29972174,2025-12-01,31,0,0.0,0.0,157.7,,,,1,,4103591.0,0.0
29972174,2026-01-01,31,0,0.0,0.0,178.2,,,,1,,4637031.0,0.0
29972174,2026-02-01,19,9,0.321,1605.0,177.7,178.3,41,2,1,4639633.0,4624021.0,4.1764508E7
29972174,2026-03-01,28,3,0.097,539.0,180.5,179.7,122,3,1,4676064.0,4696881.0,1.4025589E7
29972174,2026-04-01,30,0,0.0,0.0,181.6,,,,1,,4725504.0,0.0
29972174,2026-05-01,31,0,0.0,0.0,179.8,,,,1,,4678666.0,0.0
